Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr1	144731523.0	0.120817750994147	143.1166916377202
chr1	144733477.0	0.13373116940316487	143.11695294842522
chr1	144739682.0	3.267027856888309	143.13722485627721
chr1	144745367.0	0.43460644801722376	143.1396955939342
chr1	144745419.0	0.01324065397494241	143.1396962824482
chr1	144750337.0	0.20737518462940027	143.1407161536062
chr1	144752432.0	0.11326605632133326	143.1409534459942
chr1	144754274.0	0.16118864006360725	143.1412503554692
chr1	144755546.0	0.16662723822946646	143.14146230531622
chr1	144759327.0	1.0090149238278066	143.14527739074322
chr1	144762349.0	0.24040566214089082	143.1460038966542
chr1	144763937.0	0.12494617064913753	143.1462023111732
chr1	144764086.0	0.23269059062578354	143.1462369820712
chr1	144764419.0	0.24356354360137814	143.14631808873122
chr1	144765073.0	0.09234048469798678	143.1463784794082
chr1	144765939.0	0.08647200921743256	143.1464533641682
chr1	144767835.0	0.08151704746941378	143.1466079204902
chr1	144772914.0	0.13852452254229816	143.1473114865402
chr1	144773619.0	0.06729364823926426	143.1473589285622
chr1	144775739.0	0.06571216462542101	143.1474982383512
chr1	144776154.0	0.0638489493886449	143.1475247356652
chr1	144777737.0	0.061629310814763076	143.14762229486422
chr1	144779157.0	0.6598777408413925	143.14855932125622
chr1	144780463.0	0.21657268299976168	143.1488421651802
chr1	144781897.0	0.2675369365202943	143.14922581314718
chr1	144783702.0	0.2641384969624256	143.1497025831342
chr1	144784381.0	0.2660136421085867	143.1498832063972
chr1	144791229.0	0.07189404950497195	143.1503755368482
chr1	144791702.0	0.07144535305301063	143.1504093305002
chr1	144792091.0	0.05743088690017554	143.1504316711152
chr1	144792266.0	0.04307810854697891	143.1504392097842
chr1	144793897.0	0.1605738994463109	143.1507011058142
chr1	144794663.0	0.20548349479279848	143.1508585061712
chr1	144795481.0	0.2417054388552349	143.1510562212202
chr1	144795491.0	0.0510608032300297	143.15105673182822
chr1	144798088.0	0.27241643280066485	143.1517641973042
chr1	144801957.0	0.5979169136701745	143.1540775378432
chr1	144809612.0	0.5687371001959315	143.1584312203452
chr1	144810326.0	1.0984701218944475	143.15921552801223
chr1	144811206.0	3.1139108227051793	143.1619557695362
chr1	144815177.0	1.240462657766855	143.1668816467502
chr1	144819860.0	0.22694335212417482	143.1679444224682
chr1	144819919.0	0.04702511862394774	143.1679471969502
chr1	144820082.0	0.04496857059863824	143.1679545268272
chr1	144822288.0	0.21907682864343006	143.1684378103112
chr1	144822383.0	0.10536538962026641	143.1684478200232
chr1	144823084.0	0.18831488444950145	143.1685798287572
chr1	144823171.0	0.039154310445218436	143.1685832351822
chr1	144823926.0	0.2669195854024345	143.1687847594692
chr1	144823935.0	0.040409001182221495	143.1687851231502
chr1	144823964.0	0.037694345055256394	143.1687862162862
chr1	144823998.0	0.03878614637308013	143.16878753501518
chr1	144824280.0	0.05875112773898911	143.1688041028332
chr1	144825366.0	0.05868764548611992	143.1688678376162
chr1	144825769.0	0.05950927047525956	143.1688918198522
chr1	144825849.0	0.03858297503711583	143.1688949064902
chr1	144826478.0	0.05010011607271805	143.16892641946322
chr1	144826854.0	0.05029556111543706	143.1689453305942
chr1	144827088.0	0.05946635044593623	143.1689592457202
chr1	144827610.0	0.0507130038533321	143.1689857179082
chr1	144829049.0	0.053342168167837704	143.1690624772882
chr1	144829124.0	0.0241341463909824	143.1690642873492
chr1	144830073.0	0.05351919389292367	143.1691150770642
chr1	144831517.0	0.05684089543028223	143.1691971553172
chr1	144832016.0	0.09760154307559879	143.1692458584872
chr1	144832122.0	0.11740126422384217	143.1692583030212
chr1	144832342.0	0.05751651819061656	143.1692709566552
chr1	144840892.0	0.13312758280710368	143.1704091974882
chr1	144845549.0	0.11986291861595257	143.1709673991002
chr1	144846390.0	0.16458179428524172	143.1711058123892
chr1	144848107.0	0.11825715609399531	143.1713088599262
chr1	144848808.0	0.11790989586508979	143.1713915147632
chr1	144850054.0	0.14059260755558853	143.17156669315222
chr1	144854014.0	0.3511416045456036	143.17295721390622
chr1	144855375.0	0.2297375488403647	143.1732698867102
chr1	144856024.0	0.22565833747398023	143.1734163389712
chr1	144856766.0	0.2638614312680838	143.1736121241532
chr1	144858131.0	0.478669323807054	143.1742655077802
chr1	144860259.0	0.5613851912590148	143.1754601354672
chr1	144862780.0	1.2409308480800685	143.17858852213521
chr1	144867752.0	5.058343021320424	143.20373860363722
chr1	144872290.0	2.447149234021111	143.2148437668612
chr1	144872875.0	2.6343770051352116	143.2163848774092
chr1	144873650.0	2.9983603251586772	143.2187086066612
chr1	144874552.0	21.997193239457335	143.2385500749632
chr1	144877326.0	16.314605305695945	143.2838067900812
chr1	144878126.0	14.967062869999381	143.2957804403772
chr1	144880609.0	1.7499829158283922	143.3001256479572
chr1	144881610.0	1.759401201822514	143.30188680856023
chr1	144885716.0	1.1072184434926895	143.3064330474892
chr1	144887354.0	7.8448453699647445	143.3192829042052
chr1	144887610.0	9.473723429631598	143.3217081774032
chr1	144888101.0	5.7420077617182015	143.3245275032142
chr1	144888395.0	4.319267078301824	143.32579736773522
chr1	144888795.0	1.3555850199509223	143.3263396017432
chr1	144893997.0	1.5500954413707686	143.3344031982292
chr1	144897936.0	0.46334006981122483	143.3362282947642
chr1	144898358.0	0.4709885094719267	143.3364270519152
chr1	144899111.0	0.15579541436310532	143.3365443658622
chr1	144899514.0	0.23515466997843906	143.3366391331942
chr1	144899666.0	0.05303775645571525	143.3366471949332
chr1	144899861.0	0.049376097439772615	143.3366568232722
chr1	144900895.0	0.33600206866641436	143.3370042494112
chr1	144907289.0	0.5765840039142717	143.34069092753222
chr1	144909381.0	0.5996308197797787	143.3419453552072
chr1	144912506.0	0.37964666592415597	143.34313175103821
chr1	144919126.0	0.7239488786993363	143.3479242926152
chr1	144919669.0	0.9826089281923956	143.3484578492632
chr1	144921730.0	3.230228159629934	143.3551153495002
chr1	144922117.0	5.623212943093785	143.3572915329092
chr1	144922575.0	144.04039087121487	143.4232620319282
chr1	144922636.0	0.1286513443827688	143.4232698796602
chr1	144922869.0	0.1978747252841626	143.4233159844712
chr1	144926757.0	21.953906983800845	143.50867277482422
chr1	144928989.0	6.280532724013534	143.52269092386422
chr1	144929903.0	6.507120613762587	143.5286384321052
chr1	144930012.0	0.16145173418375	143.52865603034422
chr1	144930827.0	2.1741896809538837	143.5304279949342
chr1	144935911.0	3.586700463612454	143.5486627800912
chr1	144938703.0	3.7290464720626586	143.5590742778412
chr1	144945363.0	3.0719087894900774	143.5795331903792
chr1	144947730.0	2.1177283231934005	143.5845458533202
chr1	144948839.0	3.8475850459693546	143.5888128251362
chr1	144950716.0	3.975548648383302	143.5962749299492
chr1	144954862.0	2.1970138919460416	143.6053837495452
chr1	144954895.0	0.4464660304220711	143.60539848292422
chr1	144956414.0	0.9860526221102941	143.6068962968572
chr1	144958660.0	1.0311654251990725	143.6092122944022
chr1	144960009.0	1.0154443632285886	143.6105821288482
chr1	144960203.0	0.03449551033821821	143.6105888209772
chr1	144965180.0	0.2856738874875691	143.61201061991522
chr1	144965917.0	0.12917879373935093	143.6121058246862
chr1	144966733.0	0.12166377695277833	143.6122051023282
chr1	144967055.0	0.12306656523666579	143.6122447297622
chr1	144967133.0	0.16029103842531464	143.6122572324632
chr1	144970981.0	0.1474604566040142	143.61282466030022
chr1	144971561.0	0.1391725275774316	143.61290538036621
chr1	144971855.0	0.14211583674045405	143.61294716242222
chr1	144972415.0	0.14810418572811354	143.61303010076622
chr1	144972870.0	0.1423304285038954	143.6130948611112
chr1	144972916.0	0.057807173695199825	143.61309752024118
chr1	144975442.0	0.14204698892486706	143.6134563309352
chr1	144977559.0	0.11282045111395944	143.61369517183022
chr1	144979740.0	0.11394663410389354	143.6139436894392
chr1	144979908.0	0.04915075601545704	143.6139519467662
chr1	144982618.0	0.10852140406278753	143.61424603977122
chr1	144983591.0	0.10829465672459909	143.6143514104722
chr1	144984311.0	0.11534141108882066	143.6144344562882
chr1	144985011.0	0.11808489716713666	143.6145171157162
chr1	144988207.0	0.11770954943506709	143.6148933154362
chr1	144989521.0	0.08847409817926648	143.6150095704012
chr1	144997327.0	0.08415834537480736	143.6156665104452
chr1	144997629.0	0.09872913906578623	143.6156963266452
chr1	145002531.0	0.0989634877572197	143.6161814456622
chr1	145005966.0	0.0944134695816741	143.6165057559302
chr1	145007307.0	0.06874930199874611	143.6165979487442
chr1	145013823.0	0.06542819122613278	143.61702427883822
chr1	145018943.0	0.055010197264060416	143.6173059310482
chr1	145020245.0	0.05979016741820978	143.6173837778462
chr1	145020976.0	0.0874309193154665	143.6174476898482
chr1	145025191.0	0.09884087473086116	143.6178643041352
chr1	145025331.0	0.0948267071976261	143.6178775798742
chr1	145026611.0	0.11125643906151338	143.6180199881162
chr1	145030174.0	0.13551716923746618	143.6185028357902
chr1	145033379.0	0.170905036505242	143.6190505864322
chr1	145033387.0	0.05409150105606386	143.6190510191642
chr1	145034055.0	0.5510581182690119	143.6194191259872
chr1	145034900.0	0.43993062483972195	143.6197908673652
chr1	145044714.0	0.6135660827404138	143.6258124049012
chr1	145044975.0	0.44486009579517927	143.6259285133862
chr1	145045137.0	0.10664499990368459	143.6259457898762
chr1	145052302.0	1.1275404111662461	143.6340246169222
chr1	145057319.0	1.0008736723141822	143.6390460001362
chr1	145062015.0	1.7078603922473656	143.6470661125382
chr1	145063479.0	0.40475444672154337	143.6476586730482
chr1	145064063.0	0.10545698631547143	143.6477202599282
chr1	145064339.0	0.35290969929954613	143.6478176630052
chr1	145064533.0	0.1093053556395407	143.6478388682442
chr1	145065055.0	0.961084109182203	143.6483405541492
chr1	145065358.0	1.181655726133355	143.64869859583422
chr1	145068564.0	1.2767888134654817	143.6527919807702
chr1	145073008.0	3.7708355864150414	143.66954957411622
chr1	145078005.0	12.379119976584237	143.7314080366392
chr1	145089576.0	3.172906535908031	143.7681217381662
chr1	145093627.0	12.542869263641098	143.8189329015532
chr1	145094946.0	16.798274549656146	143.8410898256842
chr1	145096196.0	5.880120791198351	143.8484399766732
chr1	145096325.0	0.14846306193030334	143.8484591284082
chr1	145097499.0	13.599398313473488	143.8644248220282
chr1	145099651.0	17.361009519050896	143.9017857145132
chr1	145101032.0	8.01865899057481	143.9128594825792
chr1	145105591.0	7.882190354250983	143.94879438840422
chr1	145107464.0	11.054682187383898	143.9694998081412
chr1	145108304.0	10.16319985000434	143.9780368960152
chr1	145108353.0	0.13734057164101057	143.9780436257032
chr1	145110399.0	1.6258214877766783	143.9813700564672
chr1	145114855.0	1.5491703397678755	143.9882731595012
chr1	145118180.0	3.095356787970306	143.9985652208212
chr1	145118967.0	1.833800019060039	144.0000084214362
chr1	145119820.0	2.6022083903927156	144.0022281051932
chr1	145121484.0	0.9433142842578509	144.00379778016222
chr1	145128405.0	0.3583644363519828	144.0062780204262
chr1	145129072.0	1.9842782383695612	144.0076015340112
chr1	145132821.0	2.4083831416388106	144.0166305624092
chr1	145133085.0	1.4966284318518317	144.0170256723152
chr1	145135122.0	1.3812996563476205	144.0198393797152
chr1	145136235.0	3.037810989229484	144.0232204633462
chr1	145136815.0	3.981228353456478	144.0255295757912
chr1	145138095.0	8.435222651570484	144.03632666078522
chr1	145138245.0	0.06752457996602365	144.03633678947222
chr1	145142851.0	3.282042542987706	144.05145387742522
chr1	145142904.0	0.07220103753443598	144.0514577040802
chr1	145143723.0	1.73567074480483	144.0528792184202
chr1	145144849.0	0.7771337122475694	144.0537542709802
chr1	145150968.0	0.400085401047022	144.0562023935492
chr1	145151752.0	0.47447634566899943	144.0565743830042
chr1	145158096.0	0.2117563445796488	144.05791776525422
chr1	145158188.0	0.07288082593464898	144.0579244702902
chr1	145158646.0	0.2461653209230943	144.0580372140072
chr1	145161246.0	0.20979184154813224	144.0585826727952
chr1	145161580.0	0.6428196916081351	144.0587973745722
chr1	145161617.0	0.013947945453273368	144.0587978906462
chr1	145161639.0	0.004580046079767768	144.0587979914072
chr1	145162036.0	0.11442444078840218	144.0588434179102
chr1	145163515.0	0.11061942394344915	144.0590070240382
chr1	145164176.0	0.1086961043922405	144.0590788721632
chr1	145165931.0	0.1114391447269251	144.0592744478622
chr1	145166439.0	0.11740797246403868	144.05933409111222
chr1	145168344.0	0.04872256063101204	144.05942690759022
chr1	145169053.0	0.04485334977214911	144.0594587086152
chr1	145170737.0	0.04869739667094645	144.0595407150312
chr1	145172807.0	0.0515201367189341	144.0596473617142
chr1	145174396.0	0.13467551226545318	144.0598613611032
chr1	145174567.0	0.0801482047253882	144.0598750664462
chr1	145177495.0	0.1138538507431221	144.0602084305212
chr1	145177706.0	0.022540502486102818	144.0602131865672
chr1	145180578.0	0.1451199366283966	144.0606299710252
chr1	145181934.0	0.1364417138563869	144.0608149859892
chr1	145188381.0	0.13457837676649928	144.0616826127842
chr1	145189223.0	0.13837865203030542	144.06179912760922
chr1	145190587.0	0.1817435777058051	144.0620470258492
chr1	145193320.0	0.18453293414182603	144.06255135435822
chr1	145194251.0	0.7752597905310145	144.0632731212232
chr1	145195640.0	0.2797138013091543	144.06366164369322
chr1	145198425.0	0.08709667468152683	144.0639042079322
chr1	145198533.0	0.05025599057893891	144.0639096355792
chr1	145200770.0	0.083920801966885	144.0640973664132
chr1	145201586.0	0.082527506118684	144.0641647088582
chr1	145206256.0	0.05851668223002124	144.0644379817642
chr1	145211412.0	0.05389301066721146	144.0647158541272
chr1	145213625.0	0.04787690601615103	144.06482180572021
chr1	145213742.0	0.015406837575906877	144.0648236083202
chr1	145215415.0	0.03681562880122949	144.0648852008672
chr1	145215619.0	0.023250838326556035	144.0648899440382
chr1	145225306.0	0.037191665220920565	144.0652502196992
chr1	145227926.0	0.03885426717464072	144.0653520178792
chr1	145229254.0	0.049674945795329155	144.06541798620722
chr1	145230333.0	0.05039201109773833	144.0654723591872
chr1	145231025.0	0.056574751480878156	144.06551150891522
chr1	145231825.0	0.05802831374523976	144.06555793156622
chr1	145235583.0	0.048876688661019865	144.0657416101622
chr1	145243459.0	0.060450949468213326	144.06621772184022
chr1	145246230.0	0.0556381638300202	144.0663718951922
chr1	145254510.0	0.0598024439630476	144.0668670594282
chr1	145260074.0	0.06056788641105801	144.0672040591482
chr1	145261019.0	0.060852929110782855	144.0672615651662
chr1	145264512.0	0.05961907472055762	144.0674698145942
chr1	145266334.0	0.0791144928673817	144.0676139612002
chr1	145266860.0	0.08853034405944765	144.06766052816118
chr1	145270683.0	0.06772283259214781	144.06791943255018
chr1	145271933.0	0.06111644481734402	144.0679958281062
chr1	145274060.0	0.06585607475409239	144.0681359039772
chr1	145279759.0	0.10215325179977026	144.06871807535921
chr1	145280630.0	0.09049296440036986	144.0687968947312
chr1	145295680.0	0.11162654823917828	144.0704768742822
chr1	145296413.0	0.10975032879469422	144.0705573212732
chr1	145297585.0	0.09383902728813287	144.0706673006132
chr1	145298758.0	0.09226580391325226	144.07077552840119
chr1	145298795.0	0.058244703618706935	144.07077768345522
chr1	145298820.0	0.06125955906099989	144.0707792149442
chr1	145299500.0	0.1065823603178561	144.0708516909492
chr1	145300660.0	0.1387661172482867	144.07101265964522
chr1	145305645.0	0.14105487622230867	144.0717158182032
chr1	145305816.0	0.14113330422726675	144.0717399519982
chr1	145306210.0	0.1423601928951805	144.0717960419142
chr1	145308333.0	0.137199414967991	144.0720873162722
chr1	145309117.0	0.20601807273298006	144.0722488344412
chr1	145311159.0	0.21079534328834335	144.0726792785322
chr1	145312773.0	0.3434125260189125	144.0732335463492
chr1	145317782.0	0.5394806188890734	144.07593580476922
chr1	145319143.0	0.5037124878647431	144.0766213574652
chr1	145319251.0	0.9146986944006973	144.0767201449242
chr1	145320908.0	0.9771766445344192	144.0783393266242
chr1	145321263.0	0.8052578704349875	144.0786251931682
chr1	145321331.0	0.09853352957085972	144.0786318934482
chr1	145324532.0	2.953712676038503	144.0880867277242
chr1	145325487.0	3.9165562324847065	144.09182703892623
chr1	145326105.0	90.85709705334246	144.1479767249052
chr1	145326251.0	1.3187246164830269	144.1481692586992
chr1	145326308.0	0.05535099988488231	144.1481724137062
chr1	145328030.0	17.045936176553127	144.17752551580222
chr1	145328619.0	5.944616769095655	144.1810268950792
chr1	145329164.0	1.1641868697297635	144.18166137692322
